DATAFLOW,LAST UPDATE,freq,iccs,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,NO,2019,41.23,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,NO,2020,41.62,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,PL,2008,4.23,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,PL,2009,4.01,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,PL,2010,4.12,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,PL,2011,3.94,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,PL,2012,3.76,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,PL,2013,2.07,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,PL,2014,2.09,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,PL,2015,1.73,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,PL,2016,2.08,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,PL,2017,1.89,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,PL,2018,1.99,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,PL,2019,1.87,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,PL,2020,1.50,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,PT,2008,2.98,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,PT,2009,3.57,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,PT,2010,4.01,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,PT,2011,3.54,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,PT,2012,3.56,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,PT,2013,3.29,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,PT,2014,3.59,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,PT,2015,3.61,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,PT,2016,3.24,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,PT,2017,3.96,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,PT,2018,4.09,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,PT,2019,4.19,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,PT,2020,3.06,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,RO,2008,4.92,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,RO,2009,4.93,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,RO,2010,4.18,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,RO,2011,3.64,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,RO,2012,4.45,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,RO,2013,4.89,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,RO,2014,4.39,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,RO,2015,5.11,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,RO,2016,4.76,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,RO,2017,7.05,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,RO,2018,7.49,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,RO,2019,8.04,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,RO,2020,8.25,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,RS,2008,1.67,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,RS,2009,1.51,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,RS,2010,0.99,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,RS,2011,1.09,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,RS,2012,1.18,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,RS,2013,1.95,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,RS,2014,1.86,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,RS,2015,1.60,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,RS,2016,1.48,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,RS,2017,1.58,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,RS,2018,1.76,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,RS,2019,1.67,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,RS,2020,1.34,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SE,2008,53.37,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SE,2009,58.91,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SE,2010,58.66,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SE,2011,64.35,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SE,2012,62.73,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SE,2013,58.96,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SE,2014,65.26,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SE,2015,56.88,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SE,2016,64.06,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SE,2017,69.72,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SE,2018,74.85,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SE,2019,80.85,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SE,2020,86.02,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SI,2008,2.84,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SI,2009,3.89,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SI,2010,3.08,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SI,2011,2.68,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SI,2012,2.82,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SI,2013,2.57,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SI,2014,2.13,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SI,2015,2.04,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SI,2016,1.60,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SI,2017,2.03,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SI,2018,2.03,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SI,2019,1.78,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SI,2020,2.19,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SK,2008,2.83,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SK,2009,2.64,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SK,2010,2.17,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SK,2011,2.78,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SK,2012,1.63,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SK,2013,1.68,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SK,2014,1.59,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SK,2015,1.60,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SK,2016,1.51,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SK,2017,1.77,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SK,2018,1.82,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SK,2019,1.78,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,SK,2020,1.70,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,UKC-L,2008,23.98,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,UKC-L,2009,27.39,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,UKC-L,2010,28.65,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,UKC-L,2011,28.67,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,UKC-L,2012,29.05,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,UKC-L,2013,36.56,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,UKC-L,2014,51.40,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,UKC-L,2015,62.28,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,UKC-L,2016,71.59,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,UKC-L,2017,92.29,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,UKC-L,2018,99.48,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,UKM,2008,15.83,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,UKM,2009,16.94,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,UKM,2010,19.00,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,UKM,2011,22.40,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,UKM,2012,25.86,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,UKM,2013,31.77,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,UKM,2014,33.67,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,UKM,2015,31.59,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,UKM,2016,32.64,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,UKM,2017,39.45,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,UKM,2018,42.17,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,UKN,2008,20.79,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,UKN,2009,23.63,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,UKN,2010,27.68,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,UKN,2011,30.28,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,UKN,2012,27.65,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,UKN,2013,29.73,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,UKN,2014,37.39,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,UKN,2015,40.79,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,UKN,2016,44.60,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,UKN,2017,51.00,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,UKN,2018,58.10,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,XK,2008,2.32,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,XK,2009,2.02,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,XK,2010,1.49,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,XK,2011,1.34,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,XK,2016,1.58,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,XK,2017,1.63,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,XK,2018,1.78,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,XK,2019,2.78,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03011,P_HTHAB,XK,2020,3.37,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,AL,2008,18,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,AL,2009,29,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,AL,2010,36,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,AL,2011,22,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,AL,2012,23,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,AL,2013,50,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,AL,2014,56,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,AL,2015,78,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,AL,2016,76,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,AL,2017,70,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,AL,2018,67,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,AL,2019,77,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,AL,2020,80,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,AT,2008,3492,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,AT,2009,3057,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,AT,2010,2275,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,AT,2011,2643,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,AT,2012,2784,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,AT,2013,2153,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,AT,2014,2119,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,AT,2015,2009,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,AT,2016,2821,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,AT,2017,2417,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,AT,2018,2424,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,AT,2019,2360,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,AT,2020,2135,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,BA,2014,107,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,BA,2015,24,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,BA,2016,29,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,BA,2018,187,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,BA,2019,138,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,BA,2020,146,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,BE,2008,7548,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,BE,2009,7457,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,BE,2010,7615,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,BE,2011,7903,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,BE,2012,7331,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,BE,2013,3813,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,BE,2014,3709,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,BE,2015,3657,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,BE,2016,4389,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,BE,2017,4907,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,BE,2018,4848,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,BE,2019,5156,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,BE,2020,5118,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,BG,2008,487,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,BG,2009,480,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,BG,2010,485,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,BG,2011,492,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,BG,2012,499,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,BG,2013,468,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,BG,2014,462,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,BG,2015,484,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CH,2009,2322,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CH,2010,1949,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CH,2011,2264,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CH,2012,2012,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CH,2013,2125,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CH,2014,2191,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CH,2015,2178,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CH,2016,2154,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CH,2017,3136,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CH,2018,3474,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CH,2019,3286,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CH,2020,3620,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CY,2008,63,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CY,2009,51,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CY,2010,43,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CY,2011,2,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CY,2012,2,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CY,2013,1,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CY,2014,2,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CY,2015,0,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CY,2016,2,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CY,2017,1,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CY,2018,1,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CY,2019,1,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CY,2020,2,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CZ,2008,1151,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CZ,2009,1250,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CZ,2010,751,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CZ,2011,781,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CZ,2012,741,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CZ,2013,827,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CZ,2014,760,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CZ,2015,821,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CZ,2016,729,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CZ,2017,803,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CZ,2018,785,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CZ,2019,865,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,CZ,2020,791,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,DE,2008,49492,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,DE,2009,41770,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,DE,2010,28842,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS03012,NR,DE,2011,28815,
