DATAFLOW,LAST UPDATE,freq,indic_il,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EU27_2020,2014,30.9,e
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EU27_2020,2015,30.8,e
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EU27_2020,2016,30.6,e
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EU27_2020,2017,30.3,e
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EU27_2020,2018,30.4,e
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EU27_2020,2019,30.2,e
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EU27_2020,2020,30.0,b
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EU28,2010,30.5,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EU28,2011,30.8,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EU28,2012,30.5,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EU28,2013,30.5,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EU28,2014,31.0,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EU28,2015,31.0,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EU28,2016,30.8,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EU28,2017,30.6,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EU28,2018,30.8,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,EU28,2019,30.6,e
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FI,1996,22,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FI,1997,22,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FI,1998,22,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FI,1999,24,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FI,2000,24,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FI,2001,27,b
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FI,2002,26,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FI,2004,25.5,b
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FI,2005,26.0,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FI,2006,25.9,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FI,2007,26.2,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FI,2008,26.3,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FI,2009,25.9,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FI,2010,25.4,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FI,2011,25.8,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FI,2012,25.9,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FI,2013,25.4,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FI,2014,25.6,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FI,2015,25.2,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FI,2016,25.4,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FI,2017,25.3,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FI,2018,25.9,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FI,2019,26.2,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FI,2020,26.5,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FR,1995,29,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FR,1996,29,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FR,1997,29,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FR,1998,28,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FR,1999,29,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FR,2000,28,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FR,2001,27,b
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FR,2002,27,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FR,2004,28.2,b
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FR,2005,27.7,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FR,2006,27.3,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FR,2007,26.6,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FR,2008,29.8,b
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FR,2009,29.9,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FR,2010,29.8,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FR,2011,30.8,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FR,2012,30.5,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FR,2013,30.1,
ESTAT:ILC_DI12(1.0),20/06/22 23:00:00,A,GINI_HND,FR,2014,29.2,
