DATAFLOW,LAST UPDATE,freq,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,CH,2014,25,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,CH,2015,19,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,CH,2016,19,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,CH,2017,39,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,CH,2018,28,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,CH,2019,11,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,CH,2020,52,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,CY,2008,28,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,CY,2009,28,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,CY,2010,14,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,CY,2011,16,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,CY,2012,26,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,CY,2013,37,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,CY,2014,23,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,CY,2015,24,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,CY,2016,15,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,CY,2017,21,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,CY,2018,16,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,CY,2019,25,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,CZ,2008,213,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,CZ,2009,165,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,CZ,2010,208,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,CZ,2011,205,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,CZ,2012,172,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,CZ,2013,113,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,CZ,2014,107,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,CZ,2015,98,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,CZ,2016,85,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,CZ,2017,74,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,CZ,2018,63,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,CZ,2019,61,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,CZ,2020,85,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,DK,2008,9,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,DK,2009,20,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,DK,2010,17,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,DK,2011,9,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,DK,2012,7,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,DK,2013,12,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,DK,2014,9,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,DK,2015,6,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,DK,2016,16,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,DK,2017,9,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,DK,2018,12,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,DK,2019,9,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,DK,2020,6,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,EE,2008,52,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,EE,2009,34,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,EE,2010,43,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,EE,2011,29,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,EE,2012,36,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,EE,2013,33,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,EE,2014,33,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,EE,2015,24,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,EE,2016,29,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,EE,2017,20,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,EE,2018,14,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,EE,2019,15,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,EE,2020,5,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,EL,2008,531,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,EL,2009,510,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,EL,2010,568,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,EL,2011,587,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,EL,2012,600,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,EL,2013,452,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,EL,2014,31,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,EL,2015,13,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,EL,2016,22,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,EL,2017,13,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,EL,2018,24,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,EL,2019,30,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,EL,2020,33,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,ES,2010,1485,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,ES,2011,1323,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,ES,2012,1152,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,ES,2013,957,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,ES,2014,736,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,ES,2015,669,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,ES,2016,650,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,ES,2017,630,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,ES,2018,709,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,ES,2019,816,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,ES,2020,515,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,FI,2008,93,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,FI,2009,102,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,FI,2010,73,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,FI,2011,71,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,FI,2012,87,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,FI,2013,82,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,FI,2014,101,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,FI,2015,89,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,FI,2016,93,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,FI,2017,98,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,FI,2018,91,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,FI,2019,73,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,FI,2020,85,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,FR,2008,675,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,FR,2009,669,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,FR,2010,692,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,FR,2011,712,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,FR,2012,724,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,FR,2013,731,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,FR,2014,704,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,FR,2015,708,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,FR,2016,758,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,FR,2017,772,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,FR,2018,769,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,FR,2019,825,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,FR,2020,752,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,HR,2008,41,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,HR,2009,64,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,HR,2010,39,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,HR,2011,55,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,HR,2012,68,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,HR,2013,83,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,HR,2014,70,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,HR,2015,51,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,HR,2016,45,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,HR,2017,53,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,HR,2018,44,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,HR,2019,55,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,HR,2020,51,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,HU,2008,531,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,HU,2009,512,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,HU,2010,561,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,HU,2011,524,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,HU,2012,514,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,HU,2013,478,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,HU,2014,424,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,HU,2015,352,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,HU,2016,307,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,HU,2017,237,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,HU,2018,223,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,HU,2019,189,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,HU,2020,151,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,IE,2008,46,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,IE,2009,55,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,IE,2010,23,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,IE,2011,23,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,IE,2012,19,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,IE,2013,8,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,IE,2014,12,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,IE,2015,60,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,IE,2016,14,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,IS,2008,2,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,IS,2009,2,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,IS,2010,0,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,IS,2011,2,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,IS,2012,1,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,IS,2013,0,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,IS,2014,0,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,IS,2015,0,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,IS,2016,0,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,IS,2017,0,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,IS,2018,0,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,IS,2019,0,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,IS,2020,0,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,IT,2008,1157,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,IT,2009,1207,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,IT,2010,1302,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,IT,2011,1428,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,IT,2012,1401,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,IT,2013,1312,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,IT,2014,1122,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,IT,2015,1246,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,IT,2016,1325,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,IT,2017,1430,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,IT,2018,1476,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,IT,2019,1463,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,IT,2020,1241,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LI,2009,0,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LI,2010,1,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LI,2011,0,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LI,2012,0,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LI,2013,0,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LI,2014,0,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LI,2015,0,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LI,2016,0,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LI,2017,0,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LI,2018,0,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LI,2019,0,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LI,2020,7,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LT,2008,200,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LT,2009,188,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LT,2010,158,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LT,2011,130,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LT,2012,112,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LT,2013,89,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LT,2014,84,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LT,2015,85,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LT,2016,58,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LT,2017,51,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LT,2018,52,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LT,2019,40,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LT,2020,22,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LU,2008,5,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LU,2009,5,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LU,2010,7,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LU,2011,7,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LU,2012,1,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LU,2013,4,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LU,2014,4,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LU,2015,2,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LU,2016,7,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LU,2017,2,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LU,2018,0,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LU,2019,0,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LU,2020,0,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LV,2008,248,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LV,2009,189,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LV,2010,88,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LV,2011,68,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LV,2012,55,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LV,2013,46,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LV,2014,38,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LV,2015,42,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LV,2016,43,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LV,2017,41,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LV,2018,35,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LV,2019,36,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,LV,2020,25,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,ME,2008,9,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,ME,2009,9,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,ME,2010,7,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,ME,2011,9,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,ME,2012,9,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,ME,2013,2,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,ME,2014,5,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,ME,2015,5,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,ME,2016,4,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,ME,2017,12,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,ME,2018,4,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,ME,2019,10,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,ME,2020,10,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,MK,2008,62,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,JUVENILE,T,NR,MK,2009,70,
